2008	185713
4008	403591
6008	635998
8008	869082
10008	1116545
12008	1365517
14008	1614455
16008	1863489
18008	2125948
20008	2391437
22008	2656954
24008	2922477
26008	3188071
28008	3453577
30008	3719022
32008	3984620
34008	4260533
36008	4542650
38008	4824916
40008	5107190
42008	5389429
44008	5671551
46008	5953764
48008	6236019
50008	6518182
52008	6800477
54008	7082647
56008	7364926
58008	7647217
60008	7929292
62008	8211529
64008	8493855
66008	8779437
68008	9076685
70008	9373967
72008	9671360
74008	9968606
76008	10265955
78008	10563339
80008	10860597
82008	11158004
84008	11455302
86008	11752662
88008	12049943
90008	12347279
92008	12644436
94008	12941934
96008	13239202
98008	13536623
100008	13833642
102008	14131026
104008	14428389
106008	14725815
108008	15023091
110008	15320411
112008	15617612
114008	15914989
116008	16212437
118008	16509730
120008	16807072
122008	17104340
124008	17401745
126008	17699049
128008	17996473
130008	18293621
132008	18598416
134008	18911810
136008	19225350
138008	19538674
140008	19852041
142008	20165410
144008	20478808
146008	20792181
148008	21105734
150008	21419043
152008	21732379
154008	22045835
156008	22359196
158008	22672460
160008	22985935
162008	23299368
164008	23612651
166008	23925963
168008	24239408
170008	24552759
172008	24866272
174008	25179678
176008	25493024
178008	25806389
180008	26119754
182008	26433078
184008	26746527
186008	27059874
188008	27373282
190008	27686797
192008	28000283
194008	28313506
196008	28626837
198008	28940271
200008	29253634
